V1	V2
GFS674__544_ctrl_	0.483195518805015
GFS673__544PC12_	0.501467057882102
GFS679__HEES_ctrl_	0.480928247532675
GFS680__HEES_PC12_	0.495465457455321
GFS681__Epi_Ctrl_	0.518805014670579
GFS682__Epi_PC12_	0.508802347292611
GFS683__HS_ctrl_	0.487063216857829
GFS684__HS_PC12_	0.511069618564951
GFS746__VAESBJ_DMSO1_	0.518271539077087
GFS747__VAESBJ_PCI_1_	0.425713523606295
GFS748__VAESBJ_DMSO2_	0.524406508402241
GFS749__VAESBJ_PCI_2_	0.431848492931448
