	EMTScoreStd
GFS674__544_ctrl_	-1.74216987315216
GFS673__544PC12_	-0.44649958442578
GFS679__HEES_ctrl_	-12.86468587095
GFS680__HEES_PC12_	-8.3334342619216
GFS681__Epi_Ctrl_	-2.06187445866912
GFS682__Epi_PC12_	-0.0653980919590964
GFS683__HS_ctrl_	-12.0188648266575
GFS684__HS_PC12_	-8.28528713193967
GFS746__VAESBJ_DMSO1_	6.8419571436462
GFS747__VAESBJ_PCI_1_	15.4928117261188
GFS748__VAESBJ_DMSO2_	8.07267994334106
GFS749__VAESBJ_PCI_2_	15.4107652865689
